id,cave,keywords,_details,_creator,_publisher,_publication_year,_rights,_link
Yaaser_3__-_,Ya'aser,"papua, fakfak, Fisch",Fisch unbestimmbar,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3670
Mampoga_9_5_4_5_Fisch_unbest,Mampoga,"papua, berau, Fisch",Gotteslachs,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3671
Afofor_2_24_26_17_19,Afofor,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3672
Afofor_6_15_16_5_6,Afofor,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3673
Aintura_7_32_10,Aintura,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3674
Fafanlap_2_-_-_Hai,Fafanlap,"misool, fafanlap, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3675
Fafanlap_2_-_-,Fafanlap,"misool, fafanlap, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3676
Mampoga_10_11_2,Mampoga,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3677
Mampoga_10_2_2,Mampoga,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3678
Mampoga_8_34_14_15_Hai,Mampoga,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3680
Mampoga_9_9_3,Mampoga,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3681
Risatot_1_3_4_6,Risatot,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3682
Saramau_2__-_,Saramau,"papua, kaimana, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3684
Sasera_6__-__1,Sasera,"papua, kaimana, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3685
Sasera_6_-_-_Hai_fragl,Sasera,"papua, kaimana, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3686
Wamerei_VW3_1_3_8_9,Wamerei,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3688
Wamerei_VW3_7_8_9_10,Wamerei,"papua, berau, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3689
Yaaser_12__-_,Ya'aser,"papua, fakfak, Fisch",Hai,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3690
Fafanlap_2__-_,Fafanlap,"misool, fafanlap, Fisch",Heringskoenig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3691
Saramau_4_-_-_Kaulquappe,Saramau,"papua, kaimana, Fisch",Kaulquappe,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3692
Lasitae_-_-_2,Lasitae,"sulawesi, maros, Fisch",Knochenfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3693
Lasitae_-_-,Lasitae,"sulawesi, maros, Fisch",Knochenfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3694
Wamerei_VW3_11_12_13_14,Wamerei,"papua, berau, Fisch",Kofferfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3695
Mampoga_7_16_6,Mampoga,"papua, berau, Fisch",Makrele,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3698
Damiveru_1_4_5_8_9_Mondfisch,Damiveru,"papua, berau, Fisch",Mondfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3699
Fafanlap_1_-_8,Fafanlap,"misool, fafanlap, Fisch",Rochen,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3701
Mampoga_7_10_11_2_Rochen,Mampoga,"papua, berau, Fisch",Rochen,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3702
Tabulinetin_4_19_4_7_Seegurke,Tabulinetin,"papua, berau, Fisch",Seegurke,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3704
Gor_1,Gor,"papua, berau, Fisch",Seekuh,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3705
Mampoga_8_34_35_13_14_Seekuh,Mampoga,"papua, berau, Fisch",Seekuh,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3706
Mampoga_9_4_4_5_Seekuh,Mampoga,"papua, berau, Fisch",Seekuh,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3707
Sasera_6_-__Seekuh,Sasera,"papua, kaimana, Fisch",Seekuh,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3708
Mampoga_9_4_3_4_Seeteufel,Mampoga,"papua, berau, Fisch",Seeteufel,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3713
Fafanlap_3_-_,Fafanlap,"misool, fafanlap, Fisch",Seezunge,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3714
Fafanlap_1_-_-_Steinfisch,Fafanlap,"misool, fafanlap, Fisch",Steinfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3715
Foora_3_1_4_3_7_Steinfisch,Fo'ora,"papua, berau, Fisch",Steinfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3716
Fafanlap_1_-_-_2_Thun,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3717
Fafanlap_1_-_-_3_Thun,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3718
Fafanlap_1_-_-_4_Thun,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3719
Fafanlap_1_-_-_Thun,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3720
Fafanlap_2_-_1,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3721
Fafanlap_2_-_-_Thun,Fafanlap,"misool, fafanlap, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3722
Mampoga_10_4_4_Thun,Mampoga,"papua, berau, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3723
Soraa_3_6_7_8_10,Sora'a,"papua, berau, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3724
Tabulinetin_1_7_8_6_8_Thun,Tabulinetin,"papua, berau, Fisch",Thunfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3726
Tapore3_3_5_7_Trompetenfisch,Tapore,"papua, berau, Fisch",Trompetenfisch,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3728
Tabulinetin_1_5_6_3_4,Tabulinetin,"papua, berau, Flecken Kreis",2.2.6.1 Umriss,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3729
Afofor_1-1_10_8_9,Afofor,"papua, berau, Flecken Kreis","2.2.6.2 Umriss, ausgefuellter",Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3730
Ohoidertawun_6_-_-,Ohoidertawun,"kei_kecil, ohoidertawun, Paddler",Paddler fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3731
Kabori_4_10_12_6_8_Keule,Kabori,"muna, mabolu, Geräte Waffen",Keule,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3733
Tabulinetin_4_16_18_6_9_Krummholz,Tabulinetin,"papua, berau, Geräte Waffen",Krummholz,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3734
Ili_Kere_Kere_11_-_-_Reif,Ili Kere Kere,"timor, cutcha, Geräte Waffen",Reif,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3735
Kabori_4_4_9_7_10_Spiess,Kabori,"muna, mabolu, Geräte Waffen",Spiess,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3736
Metanduno_12_36_37_6_Teller,Metanduno,"muna, mabolu, Geräte Waffen",Teller,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3737
Metanduno_12_4-14_13_19__Reiter,Metanduno,"muna, mabolu, Reiter",Reiter mehrfache,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3738
Asrota_4_25_26_2_4,Asrota,"papua, berau, Hände",Hände 2fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3759
Tabulinetin_4_8-9_6_7,Tabulinetin,"papua, berau, Hände",Hände 2fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3760
Afofor_2_29_11,Afofor,"papua, berau, Hände",Hände 3fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3761
Afofor_8_10_13_14,Afofor,"papua, berau, Hände",Hände 3fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3762
Soraa_4_11_12_5_6,Sora'a,"papua, berau, Hände",Hände 3fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3763
Afofor_6_11_12_12_13,Afofor,"papua, berau, Hände",Hände 4fing,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3764
Afofor_6_12_13_4_5,Afofor,"papua, berau, Hände",Hände 4fing,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3765
Afofor_6_5_6_11_12,Afofor,"papua, berau, Hände",Hände 4fing,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3766
Bubasi_11_12_16_17,Bubasi,"papua, berau, Hände",Hände 4fing,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3767
Ohoidertawun_1.2.1_1_4_20_22,Ohoidertawun,"kei_kecil, ohoidertawun, Hände",Hände 4fing,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3775
Uruan_5_12_15_2_4,Uruan,"papua, berau, Hände",Hände 6fingerig,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3776
Namenlos_3_14_18_1_5_1,Namenlos,"papua, berau, Hände",Hände übergroess,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3777
Soraa_2_12_14_4_5,Sora'a,"papua, berau, Hände",Hände übergroess,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3778
Afofor_2_27_12_13,Afofor,"papua, berau, Hände",Hände verstuemmelte,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3780
Afofor_6_30_31_13_14,Afofor,"papua, berau, Hände",Hände verstuemmelte,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3781
Mampoga_1_13_14_3_4,Mampoga,"papua, berau, Hände",Hände verstuemmelte,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3782
Manga_1_4_5_1_2,Manga,"papua, berau, Hände",Hände verstuemmelte,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3783
Soraa_71_2_8_10,Sora'a,"papua, berau, Hände",Hände verstuemmelte,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3785
Afofor_2_29_12_13,Afofor,"papua, berau, Kopf",Kopf fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3786
Saramau_2_-_-_fettere_Strichlinien,Saramau,"papua, kaimana, Flecken Kreis",2.2.6.1 Umriss,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3787
Saramau_2_-_-,Saramau,"papua, kaimana, Mischwesen",fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3788
Saramau_6_-_-_fettere_Strichlinien,Saramau,"papua, kaimana, Kopf",Kopf fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3789
Saramau_6_-_-,Saramau,"papua, kaimana, Motive unbestimmbare",,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3790
Misool_-_Fafanlap_1_-_-,Fafanlap,"misool, fafanlap, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3792
Sasera_15_-_-_fettere_Strichlinien,Sasera,"papua, kaimana, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3795
Sasera_15_-_-,Sasera,"papua, kaimana, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3796
Sasera_8_-_-,Sasera,"papua, kaimana, Flecken Kreis",2.2.6.1 Umriss,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3797
Seram_-_Selaeman_Sepului_1_2_1_2_fettere_Strichlinien,Sepului,"seram, selaeman, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3798
Seram_-_Selaeman_Sepului_1_2_1_2,Sepului,"seram, selaeman, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3799
Wamerei_Fischwand_2_5_6_4_5,Wamerei,"papua, berau, Kopf",Kopf sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3800
Yaaser_12_-_-,Ya'aser,"papua, fakfak, Tänzer",Tänzer,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3801
Afofor_2_21_8_Dreieck,Afofor,"papua, berau, Linie geschlossene",Dreieck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3809
Sasera_15_-_-_Dreieck,Sasera,"papua, kaimana, Linie geschlossene",Dreieck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3811
Sasera_16_-_-_Dreieck,Sasera,"papua, kaimana, Linie geschlossene",Dreieck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3812
Yaaser_M_-_-_Dreieck,Ya'aser,"papua, fakfak, Linie geschlossene",Dreieck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3813
Sasera_14_-_-_Dreieck,Sasera,"papua, kaimana, Linie geschlossene",Viereck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3814
Yaaser_14.2_-_-_Dreieck,Ya'aser,"papua, fakfak, Linie geschlossene",Viereck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3815
Yaaser_6.1_-_-_Dreieck,Ya'aser,"papua, fakfak, Linie geschlossene",Viereck,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3816
Ohoidertawun_1.2.1_8_10_5_8,Ohoidertawun,"kei_kecil, ohoidertawun, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3818
Ohoidertawun_6,Ohoidertawun,"kei_kecil, ohoidertawun, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3819
Saramau_10_5,Saramau,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3820
Saramau_10_6,Saramau,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3821
Saramau_1,Saramau,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3822
Sasera_14_7,Sasera,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3823
Sasera_16_1,Sasera,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3824
Sasera_5_4,Sasera,"papua, kaimana, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3825
Yaaser_10,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3826
Yaaser_12,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3827
Yaaser_14_123_14_15,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3828
Yaaser_14_23_25_5_6,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3829
Yaaser_14_41_42_12_15,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3830
Yaaser_14_82_87_10_19,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3831
Yaaser_14_8_9_8_9,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3832
Yaaser_1,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3833
Yaaser_4,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3834
Yaaser_9,Ya'aser,"papua, fakfak, Maske",Maske fraglich,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3835
Bicari_3_1,Bicari,"papua, kaimana, Maske",Maske sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3836
Bicari_3,Bicari,"papua, kaimana, Maske",Maske sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3838
Ili_Kere_Kere_11,Ili Kere Kere,"timor, cutcha, Maske",Maske sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3839
Ili_Kere_Kere_1,Ili Kere Kere,"timor, cutcha, Maske",Maske sicher,Markus Wäfler,Edition Topoi,2017,CC-BY-NC-SA 3.0 DE,http://repositorytest.ancient-astronomy.org/collection/PIND/object/3840
